InteractorA,InteractorB
Q86UW9,A0JLT2
Q86UW9,Q4VC12
Q86UW9,Q14764
Q86UW9,Q9BRK3
Q86UW9,P61601
Q86UW9,P62166
Q86UW9,P0CG21
Q86UW9,Q9GZT8
Q86UW9,O00746
Q86UW9,O43482
Q86UW9,Q02548
Q86UW9,Q9H8W4
Q86UW9,Q58EX7
Q86UW9,Q7Z3K3
Q86UW9,Q7Z5V6
Q86UW9,B1ATL7
Q86UW9,Q9NV39
Q86UW9,P28070
Q86UW9,P47897
Q86UW9,P57052
Q86UW9,Q93062
Q86UW9,Q8HWS3
Q86UW9,Q9UFD9
Q86UW9,Q9BVN2
Q86UW9,Q96IW7
Q86UW9,Q15436
Q86UW9,Q15437
Q86UW9,Q9HD40
Q86UW9,Q8N1D0
Q86UW9,Q5JUK2
Q86UW9,Q99932
Q86UW9,Q9NZD8
Q86UW9,Q86Y82
Q86UW9,P63165
Q86UW9,Q96SF7
Q86UW9,Q96M29
Q86UW9,Q6PIY7
Q86UW9,Q69YG0
Q86UW9,Q96RU7
Q86UW9,Q9UPQ4
Q86UW9,Q9BYV2
Q86UW9,Q15654
Q86UW9,P51668
Q86UW9,P62837
Q86UW9,P61077
Q86UW9,Q9Y2X8
Q86UW9,Q70EL1
Q86UW9,A8MV65
Q86UW9,P62760
Q86UW9,Q96F45
Q86UW9,Q6ZNG0
Q86UW9,Q96H86
Q86UW9,Q6NX45
Q86UW9,Q49A12
O95433,P30793
O95433,P07900
O95433,P08238
Q96NW4,Q13439
Q96NW4,Q12840
Q8N726,Q07021
Q8N726,Q9UER7
Q8N726,P18146
Q8N726,Q7Z6Z7
Q8N726,Q00987
Q8N726,Q13330
Q8N726,P04198
Q8N726,P06748
Q8N726,P08047
Q8N726,Q14669
Q8N726,Q8TAQ5
Q6Q788,Q96CM8
Q6Q788,O95393
Q6Q788,Q9HB07
Q6Q788,Q96MX0
Q6Q788,Q96DZ9
Q6Q788,Q9NX76
Q6Q788,Q8NDC4
Q6Q788,Q9BQE4
Q6Q788,A0PK00
Q6Q788,Q96HH6
Q6Q788,Q9BTV4
Q6Q788,P49638
Q6Q788,O95070
Q9UKU9,Q8N423
P28039,Q15700
Q6PL18,P03372
Q6PL18,Q9Y6Q9
Q04656,Q5EBL8
P62324,Q9UIV1
P62324,Q9UFF9
P62324,Q13158
P62324,P62993
P62324,O43639
O14503,C9JG97
O14503,Q16613
O14503,P54253
O14503,Q13895
O14503,O75909
O14503,Q6NVV7
O14503,P10606
O14503,Q03060
O14503,O75553
O14503,Q15038
O14503,Q92997
O14503,Q08426
O14503,Q86UY5
O14503,Q8NEA9
O14503,Q86YR5
O14503,Q96G42
O14503,Q8IUB9
O14503,Q3LI72
O14503,Q3SYF9
O14503,A1A580
O14503,Q3LI64
O14503,Q3LI66
O14503,Q8IUC2
O14503,Q71RC2
O14503,Q14847
O14503,Q8TAP4
O14503,Q9Y5V3
O14503,Q96EZ8
O14503,Q9GZZ1
O14503,Q9HC98
O14503,Q9BVI4
O14503,P18545
O14503,Q99471
O14503,O43189
O14503,Q96CS7
O14503,P78424
O14503,Q13131
O14503,P86480
O14503,Q9Y4B4
O14503,Q9NWB1
O14503,Q86U06
O14503,Q86U06
O14503,Q93062
O14503,Q6ZRY4
O14503,O94955
O14503,Q9H4E5
O14503,Q01974
O14503,P19793
O14503,Q8WU79
O14503,Q8NB12
O14503,O94964
O14503,O60248
O14503,B7ZLI8
O14503,Q96A09
O14503,Q08117
O14503,Q08117
O14503,Q14106
O14503,P04637
O14503,Q5W5X9
O14503,Q9NX01
O14503,P63279
O14503,Q70EL1
O14503,Q08AM6
O14503,O95231
O14503,P19544
O14503,Q15911
Q6UXG8,Q08AM2
Q6UXG8,Q15848
Q6UXG8,Q07325
Q6UXG8,O43169
Q6UXG8,Q14507
Q6UXG8,Q96F15
Q6UXG8,Q8N5M9
Q6UXG8,Q6N075
Q6UXG8,Q9NZG7
Q6UXG8,Q8IY26
Q6UXG8,Q9NS64
Q6UXG8,Q9NVC3
Q6UXG8,Q9BZL3
Q6UXG8,Q8N2H4
Q6UXG8,P01375
Q6UXG8,O00526
Q9HBH7,Q9NZN8
Q9HBH7,P78358
Q9HBH7,A8MQ03
Q9HBH7,Q15323
Q9HBH7,O76011
Q9HBH7,P43356
Q9HBH7,Q99750
Q9HBH7,Q5XKR4
Q9HBH7,Q9NRD5
Q9HBH7,Q8IYF3
Q5PSV4,P35609
Q5PSV4,Q9Y2J4
Q5PSV4,Q9Y2J4
Q5PSV4,Q8NHQ1
Q5PSV4,Q05D60
Q5PSV4,O00471
Q5PSV4,Q96EZ8
Q5PSV4,Q9UJV3
Q5PSV4,P40424
Q5PSV4,P40425
Q5PSV4,Q8IYF3
Q5PSV4,P40222
P02745,P02746
P02745,Q07021
P02745,Q96EQ0
P02745,Q9UHD9
Q15059,O00505
Q15059,P01106
P25440,P62805
P25440,Q13761
O75531,Q9H503
O75531,P50402
Q86X55,P17676
Q86X55,Q96EY1
Q86X55,Q6NYC1
Q86X55,Q9Y6Q9
Q86X55,O43809
Q86X55,Q96PU8
Q86X55,Q92922
Q96JN2,Q9ULW3
Q96JN2,P29972
Q96JN2,Q9H672
Q96JN2,P48047
Q96JN2,Q9UL45
Q96JN2,Q13895
Q96JN2,Q8TAB5
Q96JN2,Q9HC52
Q96JN2,Q8IYE0
Q96JN2,Q8TD31
Q96JN2,O14519
Q96JN2,Q8IYX8
Q96JN2,Q8IYX8
Q96JN2,Q2TBE0
Q96JN2,Q9H0I2
Q96JN2,O95990
Q96JN2,Q3B820
Q96JN2,Q96CS2
Q96JN2,P56524
Q96JN2,Q9NP66
Q96JN2,Q9P0W2
Q96JN2,Q8N9B5
Q96JN2,Q7Z3B3
Q96JN2,Q92993
Q96JN2,Q9BVG8
Q96JN2,Q96BZ8
Q96JN2,O15481
Q96JN2,P00540
Q96JN2,Q96HC4
Q96JN2,Q6NYC8
Q96JN2,Q8WWY3
Q96JN2,O00233
Q96JN2,Q14088
Q96JN2,Q9NUL5
Q96JN2,Q969G3
Q96JN2,Q15560
Q96JN2,P13805
Q96JN2,P40222
Q96JN2,O75604
Q96JN2,Q53FD0
Q96JN2,P17024
Q96JN2,Q9UIE0
Q96JN2,P15622
Q96JN2,Q8TAU3
Q96JN2,Q9ULM2
Q96JN2,Q8TBZ8
Q96JN2,Q7Z3I7
Q96JN2,Q9P0T4
Q96JN2,Q96SQ5
Q96JN2,Q16670
O14647,Q8N7W2
O14647,Q8IYF1
O14647,Q9UJV3
O14647,Q969V4
O14647,Q9NVV9
O14647,Q8WV44
O14647,Q9BYV2
O14647,Q8TD17
Q15642,Q8IZP0
Q15642,P42684
Q15642,P78325
Q15642,Q1RLN5
Q15642,Q8IWW6
Q15642,Q68EM7
Q15642,Q68EM7
Q15642,Q17R89
Q15642,Q9Y4D1
Q15642,Q8N9I9
Q15642,P48023
Q15642,O43248
Q15642,O75564
Q15642,P50221
Q15642,P52952
Q15642,P26367
Q15642,Q9H4E5
Q15642,Q13671
Q15642,Q15428
Q15642,Q9Y3L3
Q15642,Q9Y3L3
Q15642,Q969G3
Q15642,Q969G3
Q15642,Q9NVV9
Q15642,Q9BSI4
Q15642,Q5T230
Q15642,Q92558
Q15642,Q92558
Q15642,O00401
Q15642,O15156
Q96MT7,O95257
Q8TCG1,P01106
Q8TCG1,P30153
Q8IYR0,Q6UY14
Q8IYR0,Q3KP44
Q8IYR0,Q96GX9
Q8IYR0,Q8N5M1
Q8IYR0,Q8N9N5
Q8IYR0,Q8N9N5
Q8IYR0,Q9H2G9
Q8IYR0,Q6P1W5
Q8IYR0,Q5TBE3
Q8IYR0,Q8IYA8
Q8IYR0,Q99626
Q8IYR0,Q8IYX8
Q8IYR0,P27918
Q8IYR0,Q8N684
Q8IYR0,O43186
Q8IYR0,A8MQ03
Q8IYR0,Q9NRI5
Q8IYR0,Q9NRA8
Q8IYR0,P14136
Q8IYR0,Q49A26
Q8IYR0,Q96D09
Q8IYR0,Q14687
Q8IYR0,Q9UKT9
Q8IYR0,Q86T90
Q8IYR0,Q15323
Q8IYR0,O76011
Q8IYR0,Q6A162
Q8IYR0,O95678
Q8IYR0,Q01546
Q8IYR0,Q6PEX3
Q8IYR0,Q9BRK4
Q8IYR0,Q9Y5V3
Q8IYR0,A9UHW6
Q8IYR0,O00746
Q8IYR0,Q8WWB5
Q8IYR0,P25786
Q8IYR0,P62195
Q8IYR0,Q04864
Q8IYR0,Q13464
Q8IYR0,Q8N6K7
Q8IYR0,Q8IYX7
Q8IYR0,O60504
Q8IYR0,O94993
Q8IYR0,Q86TJ2
Q8IYR0,Q5VWN6
Q8IYR0,Q99081
Q8IYR0,Q969V4
Q8IYR0,Q9UBB9
Q8IYR0,Q08117
Q8IYR0,O75069
Q8IYR0,P14373
Q8IYR0,Q9BYV2
Q8IYR0,Q5T124
Q8IYR0,Q5T124
Q8IYR0,Q8N6Y0
Q8IYR0,Q8N1B4
Q8IYR0,Q8NB15
O95833,O95994
O95833,Q15699
O95833,Q86SG2
O95833,Q3KP44
O95833,Q8N865
O95833,Q96D03
O95833,Q5JST6
O95833,A8MTA8
O95833,Q49A26
O95833,Q0VD86
O95833,Q9H079
O95833,P78386
O95833,Q3SY46
O95833,Q5T871
O95833,Q8WWY6
O95833,Q03112
O95833,Q5JRA6
O95833,P35548
O95833,Q9NUX5
O95833,Q86WR7
O95833,Q8N228
O95833,Q8NCR6
O95833,Q9NZ72
O95833,A6NER0
O95833,Q96N21
O95833,Q08117
O95833,Q9UN37
O95833,B2RXF5
O95833,Q53FD0
O95833,Q6ZNG0
P02461,P63010
P02461,Q53G59
P02461,P09486
Q8IYJ2,Q96CM8
Q8IYJ2,P09917
Q8IYJ2,Q07817
Q8IYJ2,Q92843
Q8IYJ2,Q8N138
Q8IYJ2,Q96IW7
Q8IYJ2,Q17RD7
Q8IYJ2,Q6PL24
Q8IYJ2,Q9NUH8
Q8IYJ2,Q96HH6
Q8IYJ2,Q9BTX3
Q8IYJ2,P01375
Q7Z460,Q96AA8
Q7Z460,O60333
Q7Z460,Q96R06
Q7Z460,Q9NX95
P19113,Q86UW9
O14576,Q8TD16
O95786,Q9H1Y0
O95786,Q9NQC7
O95786,O00571
O95786,Q7Z434
O95786,Q7Z434
O95786,Q9NZM5
O95786,O75569
O95786,Q96EQ8
O95786,P42224
O95786,Q86WV6
O95786,Q14258
O95786,Q96S55
O95786,Q7Z2W4
O95786,Q7Z2W4
P81605,Q92624
P81605,Q12797
P11926,Q9H8Y8
P11926,Q92993
P11926,Q9UMX2
P11926,Q9UMX2
Q15038,O00154
Q15038,P19801
Q15038,Q03989
Q15038,P54253
Q15038,O95817
Q15038,Q8N1L9
Q15038,O14503
Q15038,Q6P1W5
Q15038,Q13137
Q15038,Q9UQM7
Q15038,O75808
Q15038,Q8N6W0
Q15038,Q96J87
Q15038,Q96G28
Q15038,O75553
Q15038,Q96GG9
Q15038,Q6ICB0
Q15038,Q86UW9
Q15038,Q9Y6I3
Q15038,Q9Y6I3
Q15038,O95208
Q15038,I6L9I8
Q15038,Q6NXG1
Q15038,Q8N9H8
Q15038,Q92567
Q15038,Q92567
Q15038,Q86UY5
Q15038,Q9NU39
Q15038,O75593
Q15038,Q9NZ52
Q15038,Q13227
Q15038,Q9Y5R4
Q15038,Q9Y5J3
Q15038,O14964
Q15038,O00291
Q15038,Q96LI6
Q15038,Q0VD86
Q15038,Q2M1V0
Q15038,Q9P2K6
Q15038,Q3LI76
Q15038,Q8IUB9
Q15038,Q7Z4W3
Q15038,Q3LI72
Q15038,Q3SYF9
Q15038,Q6PEX3
Q15038,Q3LI64
Q15038,Q3LI66
Q15038,Q8IUC2
Q15038,Q14847
Q15038,O00182
Q15038,Q99732
Q15038,Q9Y5V3
Q15038,Q8NDC0
Q15038,Q8N5J2
Q15038,Q9H8M7
Q15038,Q8N3F0
Q15038,Q96EZ4
Q15038,Q8TDC0
Q15038,Q96HR8
Q15038,Q96PU5
Q15038,Q96PU5
Q15038,Q96CV9
Q15038,Q96DC9
Q15038,Q6GQQ9
Q15038,Q96BN8
Q15038,Q9HBE1
Q15038,Q8N165
Q15038,Q9UBV8
Q15038,Q99697
Q15038,Q96CS7
Q15038,Q9H8W4
Q15038,O15162
Q15038,Q9NRQ2
Q15038,Q7Z3K3
Q15038,Q9UNA4
Q15038,O75360
Q15038,Q9NZ81
Q15038,P86479
Q15038,P86480
Q15038,Q9NV39
Q15038,Q9UJ41
Q15038,Q9UJ41
Q15038,Q9NS91
Q15038,P54725
Q15038,Q9BTL3
Q15038,Q9NWB1
Q15038,O43251
Q15038,O43251
Q15038,Q9BX46
Q15038,Q6ZSC3
Q15038,Q93062
Q15038,Q93062
Q15038,Q9BQY4
Q15038,Q9Y4L5
Q15038,Q9H0X6
Q15038,Q7L0R7
Q15038,Q01974
Q15038,P62979
Q15038,Q8WU79
Q15038,P09234
Q15038,P56693
Q15038,Q13501
Q15038,O75886
Q15038,Q86VP1
Q15038,O95947
Q15038,Q96A09
Q15038,Q96LM6
Q15038,Q92734
Q15038,Q01085
Q15038,Q08117
Q15038,Q15025
Q15038,Q96KP6
Q15038,Q9H0E2
Q15038,O60784
Q15038,P62987
Q15038,Q9BSL1
Q15038,Q5T6F2
Q15038,P57075
Q15038,P57075
Q15038,Q8TF42
Q15038,P0CG47
Q15038,P0CG48
Q15038,Q96C32
Q15038,Q9Y2X8
Q15038,Q96LR5
Q15038,Q969T4
Q15038,Q13404
Q15038,Q9UMX0
Q15038,Q9UHD9
Q15038,Q9BZV1
Q15038,O94888
Q15038,Q92995
Q15038,P45974
Q15038,O95231
Q15038,Q14119
Q15038,Q6RSH7
Q15038,A5D8V6
Q15038,Q9NZC7
Q15038,Q5VVQ6
Q15038,A0A0C4DGF1
Q15038,Q96K80
Q15038,Q8N6M9
Q15038,Q8WV99
Q9UIK4,P18848
Q9UIK4,Q7Z6B0
Q9UIK4,Q8IZU0
Q9UN19,O95704
Q9UN19,Q9NVQ4
Q9UN19,Q16595
Q9UN19,Q8TBZ3
Q99543,P0C0S8
O94907,O75581
O94907,Q99750
Q9NW81,A8MQ03
Q9NZJ0,Q16531
Q9H4G0,P54274
Q15027,O94868
Q15027,P62993
Q15027,O76041
Q15027,P14927
A5X5Y0,P46098
A5X5Y0,P46098
P42025,Q14203
P12814,P35609
P12814,Q08043
P12814,Q92624
P12814,Q9NWQ9
P12814,P63172
P12814,P05198
P12814,Q7L775
P12814,O95257
P12814,Q9Y223
P12814,Q8NC69
P12814,Q8TBB1
P12814,Q8IY33
P12814,Q9NP98
P12814,Q9NPC6
P12814,Q6ZUT1
P12814,P00973
P12814,P00973
P12814,P50479
P12814,Q8NA61
P12814,P12931
P12814,Q8N3V7
P12814,Q9H987
P12814,Q8WZ42
P12814,P10599
P12814,O75604
O60218,Q13085
O60218,Q9NYB0
O43299,Q8N1F7
Q92667,Q7Z4T9
Q92667,Q99417
Q92667,P13861
Q9NXR5,Q92624
Q9NXR5,Q7Z3C6
Q9NXR5,P33240
Q9NXR5,Q8WU58
Q9NXR5,Q12951
Q9NXR5,O75420
Q9NXR5,P32242
Q9NXR5,Q9HBE1
Q9NXR5,Q9UBV8
Q9NXR5,P78337
Q9NXR5,Q99697
Q9NXR5,Q7Z3K3
Q9NXR5,P78424
Q9NXR5,Q92529
Q9NXR5,P09234
Q9NXR5,O43711
Q9NXR5,Q15645
Q9NXR5,Q15915
O15143,O15145
Q02410,P05067
Q02410,P49768
Q02410,P20340
Q02410,Q9NRW1
O95671,Q9H8Y8
O95671,Q15323
O95671,O76011
O95671,Q6A162
O95671,Q8ND90
O95671,Q04864
O95671,P48775
O95671,Q8N720
Q96KQ4,Q4G176
Q96KQ4,Q92619
Q96KQ4,Q13515
Q96KQ4,Q9NWW7
Q96KQ4,Q9Y6W3
Q96KQ4,Q68D86
Q96KQ4,Q52MB2
Q96KQ4,Q8TD31
Q96KQ4,Q99459
Q96KQ4,Q86XR8
Q96KQ4,P61024
Q96KQ4,Q05D60
Q96KQ4,Q9BY27
Q96KQ4,O95057
Q96KQ4,O60941
Q96KQ4,Q09472
Q96KQ4,Q8NB25
Q96KQ4,Q86YD7
Q96KQ4,Q8NHY3
Q96KQ4,Q9BRT9
Q96KQ4,Q92805
Q96KQ4,Q9P0W2
Q96KQ4,Q9BUJ2
Q96KQ4,Q9HAQ2
Q96KQ4,Q9BVG8
Q96KQ4,P35900
Q96KQ4,P19013
Q96KQ4,P20700
Q96KQ4,Q03252
Q96KQ4,P25800
Q96KQ4,Q8TAP4
Q96KQ4,Q8TBB1
Q96KQ4,O95460
Q96KQ4,Q96EZ8
Q96KQ4,Q8TD10
Q96KQ4,Q9NYP9
Q96KQ4,P40692
Q96KQ4,Q9ULW6
Q96KQ4,O14777
Q96KQ4,Q5HYW2
Q96KQ4,O75145
Q96KQ4,P62136
Q96KQ4,Q6NYC8
Q96KQ4,O43741
Q96KQ4,P41219
Q96KQ4,P0CG20
Q96KQ4,Q15311
Q96KQ4,Q86YV0
Q96KQ4,Q8NHQ8
Q96KQ4,Q9NSC2
Q96KQ4,O94964
Q96KQ4,Q8NA61
Q96KQ4,P56279
Q96KQ4,Q8WW24
Q96KQ4,Q9BXU0
Q96KQ4,Q8N6V9
Q96KQ4,Q13077
Q96KQ4,Q99816
Q96KQ4,Q9BZW7
Q96KQ4,P40222
Q96KQ4,Q8N5A5
Q96KQ4,Q8IYH5
Q8N9N2,Q12933
Q8N9N2,Q12933
Q8N9N2,Q13114
O75185,Q96D31
Q5TBC7,P50222
Q5TBC7,P26367
Q5TBC7,P62487
Q5TBC7,Q04864
Q5TBC7,O00560
Q5TBC7,P15884
Q5TBC7,Q15562
Q5TBC7,Q96N21
P62952,P07306
P62952,Q8NHS1
P62952,A8MQ03
P62952,P03372
P62952,Q96D05
P62952,Q8WWP7
P62952,P36382
P62952,O14653
P62952,P49639
P62952,Q68G75
P62952,O95237
P62952,Q6N075
P62952,Q7Z3S9
P62952,Q86WV1
P62952,Q8WWF3
P62952,Q9NUH8
P62952,Q96Q45
Q14457,Q9C0C7
Q14457,Q6ZNE5
Q14457,P54252
Q14457,P10415
Q14457,Q07817
Q14457,O15392
Q14457,P53355
Q14457,P00533
Q14457,Q8IYI6
Q14457,P09429
Q14457,P42858
Q14457,P05783
Q14457,Q07820
Q14457,Q9UBU9
Q14457,Q8NEB9
Q14457,Q14964
Q14457,Q92622
Q14457,Q9H714
Q14457,Q96ES7
Q14457,Q9NYJ8
Q14457,Q8N5C8
Q14457,Q9P2Y5
Q14457,P08670
Q14457,Q96GC9
Q14457,A8K0Z3
Q14457,O95229
Q9BUT1,Q13952
Q8N4J0,P0DN76
Q7LBR1,P53990
Q7LBR1,Q8WV92
Q7LBR1,Q9NRD5
Q7LBR1,P62491
Q7LBR1,O75643
Q7LBR1,O95630
Q7LBR1,P40818
Q7LBR1,Q9UN37
Q7LBR1,Q9NP79
Q9NWM3,Q9NYB9
Q9NWM3,Q5S007
Q9NWM3,O43639
Q9NWM3,Q96GM5
Q9NWM3,P62837
Q9NWM3,Q96LR5
Q9NWM3,Q96HA8
O43602,Q8TD16
O43602,Q13137
O43602,A1L4K1
O43602,Q08379
O43602,Q08379
O43602,Q96ED9
O43602,Q13422
O43602,Q13422
O43602,Q9BVG8
O43602,Q6A162
O43602,P60410
O43602,P45984
O43602,P50221
O43602,P50221
O43602,Q9UJV3
O43602,Q9UJV3
O43602,Q5JR59
O43602,Q6NUQ1
O43602,Q96R06
O43602,Q9BSI4
O43602,P36406
O43602,P14373
O43602,Q8N1B4
O43602,Q96DT7
O43602,O15062
O43602,O15062
O43602,Q9UGI0
Q5VU92,Q9NP31
Q12959,P78536
Q12959,Q96PE1
Q12959,Q96PE1
Q12959,Q8IWK6
Q12959,Q9NQ90
Q12959,A1A5B4
Q12959,Q5VV41
Q12959,Q9Y297
Q12959,Q86XJ0
Q12959,P15813
Q12959,P34998
Q12959,Q9UQB3
Q12959,Q9NS75
Q12959,O60447
Q12959,P0C2L3
Q12959,Q14CM0
Q12959,Q13224
Q12959,Q14957
Q12959,P33402
Q12959,Q9P2D3
Q12959,Q9NQT8
Q12959,O60333
Q12959,P36507
Q12959,P53778
Q12959,Q7Z628
Q12959,Q99569
Q12959,P85299
Q12959,Q15311
Q12959,O15427
Q12959,Q9C0D5
Q12959,Q9ULK5
Q96HP0,O75427
Q9BSY9,P53367
Q9BSY9,Q12982
Q9BSY9,Q9HB07
Q9BSY9,Q8NI60
Q9BSY9,Q9UMS0
Q9BSY9,Q99541
Q9BSY9,Q9NS98
Q9BSY9,Q9Y371
Q9BSY9,Q8N0X7
Q9BSY9,Q9BT49
Q9NX38,Q8IY42
Q9NX38,Q6NT76
Q9NX38,Q14696
Q9NX38,Q3MIT2
Q676U5,Q9H1Y0
Q676U5,P60520
Q676U5,Q9GZQ8
Q676U5,Q9BXW4
Q676U5,Q14088
Q676U5,Q9H082
Q676U5,Q8TDY2
Q676U5,Q9BXS4
Q15018,Q96GG9
Q53H80,P52597
Q53H80,Q9BPX1
Q53H80,Q14696
Q53H80,Q8TDC0
Q53H80,O60504
Q53H80,Q9NZD8
Q53H80,Q96HA8
Q9UHX3,Q13520
Q9UHX3,Q13323
Q9UHX3,Q8WV48
Q9UHX3,Q96BA8
Q9UHX3,Q9GZR5
Q9UHX3,A1L3X0
Q9UHX3,Q5JX71
Q9UHX3,Q7Z5P4
Q9UHX3,P43628
Q9UHX3,O60337
Q9UHX3,Q6N075
Q9UHX3,Q8N4V1
Q9UHX3,Q96E29
Q9UHX3,Q9NR31
Q9UHX3,Q8TBB6
Q9UHX3,Q96MV1
Q9UHX3,Q96HE8
Q9HAR2,Q9NZU0
P78536,Q12959
P78536,P05556
P78536,Q13257
Q9H9E1,P56524
Q9H9E1,Q9UPU9
Q9H9E1,Q63HK5
Q6NXT1,O75386
Q8N4G2,Q8N8R7
Q8N4G2,Q86VI1
Q8IWT0,O95872
Q8IWT0,Q9Y3I0
Q7Z6V5,Q8IVL1
Q7Z6V5,Q96EQ0
Q7Z6V5,Q96GM5
Q8NFD5,P51531
Q8NFD5,P51532
Q92485,P06213
Q92485,P06213
Q9H7T9,Q9NWQ9
Q9H7T9,Q9UBU9
Q9H7T9,O43741
O43521,Q92934
O43521,Q07812
O43521,P10415
O43521,P10415
O43521,P10415
O43521,Q16548
O43521,Q07817
O43521,Q07817
O43521,Q07817
O43521,Q9HD36
O43521,Q9HD36
O43521,Q92843
O43521,Q86UW9
O43521,P43364
O43521,Q07820
O43521,P14174
O43521,Q13064
O43521,P40855
O43521,P63244
O43521,Q9UHD9
O43521,Q8N6Y0
O43683,O95376
O43683,O60566
O43683,O43684
O43683,Q8NG31
O43683,Q8NG31
O60238,Q15848
O60238,Q9NQ11
O60238,Q92934
O60238,P10415
O60238,Q12983
O60238,Q9BXN2
O60238,Q9BXN2
O60238,O43169
O60238,Q969F0
O60238,Q9H0R8
O60238,P60520
O60238,Q5T700
O60238,Q13021
O60238,P22736
O60238,Q9NRQ5
O60238,P17152
O60238,A0PK00
O60238,Q9NRS4
O60238,Q9H2S6
Q9NY43,Q9H8W4
Q9NY43,Q04864
P80098,P98066
P80098,Q9UMX0
P80098,Q9UMX0
P80098,Q9UHD9
Q9H0E9,A0A0A0MR80
Q9H0E9,Q9H2F5
Q9H0E9,A1L4K1
Q9H0E9,Q96EZ8
Q9H0E9,Q9NYP9
Q9H0E9,Q13526
Q2TAC2,Q8IZP0
Q2TAC2,Q9NYB9
Q2TAC2,O14639
Q2TAC2,Q9Y2J4
Q2TAC2,Q86SG2
Q2TAC2,P29972
Q2TAC2,Q03989
Q2TAC2,P40617
Q2TAC2,O15169
Q2TAC2,O75815
Q2TAC2,Q9BXY8
Q2TAC2,Q9H6X5
Q2TAC2,Q53TS8
Q2TAC2,Q96LM5
Q2TAC2,Q9HC52
Q2TAC2,Q96HB5
Q2TAC2,Q96HB5
Q2TAC2,Q8IYA8
Q2TAC2,Q86Y33
Q2TAC2,Q8IYX8
Q2TAC2,Q96M91
Q2TAC2,P38432
Q2TAC2,Q53ET0
Q2TAC2,Q2TBE0
Q2TAC2,G5E9L9
Q2TAC2,Q9NRI5
Q2TAC2,Q86UW9
Q2TAC2,Q5JST6
Q2TAC2,O15371
Q2TAC2,Q04637
Q2TAC2,Q14241
Q2TAC2,Q9NT22
Q2TAC2,Q96DF8
Q2TAC2,O95990
Q2TAC2,Q3B820
Q2TAC2,Q3B820
Q2TAC2,Q96MY7
Q2TAC2,Q86W67
Q2TAC2,Q9Y247
Q2TAC2,Q86YD7
Q2TAC2,Q86YD7
Q2TAC2,P07954
Q2TAC2,Q9NU39
Q2TAC2,Q9C0B1
Q2TAC2,P14136
Q2TAC2,O75420
Q2TAC2,Q86WP2
Q2TAC2,Q92917
Q2TAC2,Q9HAV7
Q2TAC2,Q96CS2
Q2TAC2,P69905
Q2TAC2,Q7Z353
Q2TAC2,Q9UKT9
Q2TAC2,Q0VD86
Q2TAC2,Q9H0H0
Q2TAC2,O75564
Q2TAC2,Q63ZY3
Q2TAC2,Q6ZU52
Q2TAC2,Q13351
Q2TAC2,Q9UIH9
Q2TAC2,Q5T749
Q2TAC2,P19013
Q2TAC2,Q01546
Q2TAC2,Q52LG2
Q2TAC2,Q3SY46
Q2TAC2,Q96BZ8
Q2TAC2,Q96BZ8
Q2TAC2,Q96FQ7
Q2TAC2,Q9Y250
Q2TAC2,Q9Y6D9
Q2TAC2,Q8TC05
Q2TAC2,P55081
Q2TAC2,P04732
Q2TAC2,Q8TDC0
Q2TAC2,Q15742
Q2TAC2,Q6XQN6
Q2TAC2,P18615
Q2TAC2,O00746
Q2TAC2,Q14980
Q2TAC2,Q9P286
Q2TAC2,Q96HA1
Q2TAC2,Q8NEY8
Q2TAC2,Q6NYC8
Q2TAC2,Q7Z5V6
Q2TAC2,Q96QH2
Q2TAC2,Q96QH2
Q2TAC2,Q9NQX0
Q2TAC2,Q2NL68
Q2TAC2,Q99633
Q2TAC2,Q8WWY3
Q2TAC2,Q8WWY3
Q2TAC2,P79522
Q2TAC2,P28070
Q2TAC2,Q3KNS1
Q2TAC2,P35236
Q2TAC2,Q8TBN0
Q2TAC2,Q9Y272
Q2TAC2,Q5RL73
Q2TAC2,Q8NG50
Q2TAC2,Q6NUQ1
Q2TAC2,Q9BVN2
Q2TAC2,Q96B97
Q2TAC2,Q6ZSJ9
Q2TAC2,Q6ZT89
Q2TAC2,Q9H0W8
Q2TAC2,Q8NCR6
Q2TAC2,Q16560
Q2TAC2,O60504
Q2TAC2,Q8NA61
Q2TAC2,O43609
Q2TAC2,Q5T7P8
Q2TAC2,Q9NU19
Q2TAC2,Q8TDR4
Q2TAC2,Q9UBB9
Q2TAC2,P0C1Z6
Q2TAC2,O43615
Q2TAC2,Q08117
Q2TAC2,Q9NV29
Q2TAC2,Q9NV29
Q2TAC2,P19237
Q2TAC2,Q14142
Q2TAC2,Q14134
Q2TAC2,Q7Z6J9
Q2TAC2,Q3SY00
Q2TAC2,Q3SY00
Q2TAC2,Q9NRE2
Q2TAC2,P40222
Q2TAC2,Q9Y4E8
Q2TAC2,O75604
Q2TAC2,Q8N1B4
Q2TAC2,Q9BW85
Q2TAC2,Q9P1Z0
Q2TAC2,Q53FD0
Q2TAC2,G3V1X1
Q2TAC2,Q8N5A5
Q2TAC2,Q8N5A5
Q2TAC2,Q96NC0
Q2TAC2,Q8TAU3
Q2TAC2,Q9C0F3
Q2TAC2,Q6S9Z5
Q2TAC2,Q9H707
Q2TAC2,Q5T619
Q2TAC2,Q8N720
Q2TAC2,Q9Y2P0
Q2TAC2,Q96MP5
P45973,Q9H2P0
P45973,P46100
P45973,Q13111
P45973,P84243
P45973,P68431
P45973,P62805
